# Dependencies for design1000
# Analyse and report dependencies of modules.

# Summary Information
# Timestamp	Sun Apr 24 08:52:28 NZST 2022
# Tool	mete-analysis(dependencies):20170202T1945
# System	design1000
# Codebase	./../grad006-03/design1000/design1000

# Attribute Descriptions
# 1	Source	The name of the module the dependency is from.
# 2	Package	The package the source module belongs to. Provided for convenience as it is part of the source name
# 3	Kind	Modules are classified into 1 of 5 'Kinds': Class, Interface, Enum, Annotation, Exception. 
# 4	Modifiers	The modifiers for the source module (comma separated).
# 5	Target	The name of the module the dependency is to.
# 6	Package	The package the target module belongs to. Provided for convenience as it is part of the target name
# 7	Kind	Modules are classified into 1 of 5 'Kinds': Class, Interface, Enum, Annotation, Exception. 
# 8	Category	Dependencies are classified according to what kind of dependency they represent.
# 9	Area	Classification of the area of the source module the dependency originates from.
# 10	Details	More details of the origin of the dependency. Typically formatted text.
# 11	Locations	Even more details of the origin of the dependency. Typically formatted text.
# 12	Target	Information about the target of the dependency within the target module, if such makes sense.
# 13	Visibility	The degree to which the dependency is visible outside the source module
# 14	Inheritance	In what way is the dependency due to inheritance (if it is)

# Data
# Source	Package	Kind	Modifiers	Target	Package	Kind	Category	Area	Details	Locations	Target	Visibility	Inheritance
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	14	kalah.ui.Board#private kalah.game.IPlayer p1	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	4,10	kalah.ui.Board#private kalah.game.IPlayer p2	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.IPlayer	kalah.game	Interface	Parameter	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	0	To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.String*	java.lang	Class	Return	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}		To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.SeedContainer	kalah.game	Interface	Local	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	0	To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	int*		Primitive	Local	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	1	To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	Local	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	2	To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeSpecial	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	1	java.lang.StringBuilder#<init>() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	2	kalah.game.IPlayer#public abstract int getId() <>	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	2	kalah.game.Player#public int getId() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	3,10,12	kalah.game.IPlayer#public abstract java.util.List getHouses() <>	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	3,10,12	kalah.game.Player#public java.util.List getHouses() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	java.util.List*	java.util	Interface	InvokeInterface	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	4	java.util.List#java.util.Iterator iterator() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.util.Iterator*	java.util	Interface	InvokeInterface	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	5	java.util.Iterator#boolean hasNext() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.util.Iterator*	java.util	Interface	InvokeInterface	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	6	java.util.Iterator#java.lang.Object next() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.SeedContainer	kalah.game	Interface	InvokeInterface	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	8,15	kalah.game.SeedContainer#public abstract java.lang.String getRepresentation() <>	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	8,15	kalah.game.House#public java.lang.String getRepresentation() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	8,15	kalah.game.Store#public java.lang.String getRepresentation() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	9,16	java.lang.StringBuilder#java.lang.StringBuilder append(java.lang.String) <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.util.List*	java.util	Interface	InvokeInterface	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	11	java.util.List#int size() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.util.List*	java.util	Interface	InvokeInterface	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	13	java.util.List#java.lang.Object get(int) <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	17	java.lang.StringBuilder#java.lang.String toString() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.SeedContainer	kalah.game	Interface	Cast	Method	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	14	To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	boolean*		Primitive	Parameter	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	0	To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	void*		Primitive	Return	Method	kalah.ui.Board#public void outputGameOver(boolean) {}		To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.String*	java.lang	Class	Local	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	0,1,4	To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	int*		Primitive	Local	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	2,3	To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	2,4	kalah.game.IPlayer#public abstract int getTotalNumSeeds() <>	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	2,4	kalah.game.Player#public int getTotalNumSeeds() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	com.qualitascorpus.testsupport.IO*?	com.qualitascorpus.testsupport	Unknown	InvokeInterface	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	6,13,19,21	com.qualitascorpus.testsupport.IO#void println(java.lang.String) <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeInstance	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	7	kalah.ui.Board#public void outputBoard() {}	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeSpecial	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	9,15	java.lang.StringBuilder#<init>() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	10,16	java.lang.StringBuilder#java.lang.StringBuilder append(java.lang.String) <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	11,17	java.lang.StringBuilder#java.lang.StringBuilder append(int) <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	12,18	java.lang.StringBuilder#java.lang.String toString() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	5,8,14,20	kalah.ui.Board#private com.qualitascorpus.testsupport.IO io	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	1	kalah.ui.Board#private kalah.game.IPlayer p1	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#public void outputGameOver(boolean) {}	3	kalah.ui.Board#private kalah.game.IPlayer p2	Private	None
kalah.ui.Board	kalah.ui	Class	public	void*		Primitive	Return	Method	kalah.ui.Board#public void outputEmptyHouseError() {}		To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	com.qualitascorpus.testsupport.IO*?	com.qualitascorpus.testsupport	Unknown	InvokeInterface	Method	kalah.ui.Board#public void outputEmptyHouseError() {}	2	com.qualitascorpus.testsupport.IO#void println(java.lang.String) <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#public void outputEmptyHouseError() {}	1	kalah.ui.Board#private com.qualitascorpus.testsupport.IO io	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.GameState	kalah.game	Enum	Parameter	Method	kalah.ui.Board#public void outputErrorMessage(kalah.game.GameState) {}	0	To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	void*		Primitive	Return	Method	kalah.ui.Board#public void outputErrorMessage(kalah.game.GameState) {}		To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.GameState	kalah.game	Enum	InvokeInstance	Method	kalah.ui.Board#public void outputErrorMessage(kalah.game.GameState) {}	2	kalah.game.GameState#int ordinal() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.Enum*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#public void outputErrorMessage(kalah.game.GameState) {}	2	java.lang.Enum#int ordinal() <>*	Private	Inherited
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeInstance	Method	kalah.ui.Board#public void outputErrorMessage(kalah.game.GameState) {}	3	kalah.ui.Board#public void outputEmptyHouseError() {}	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board$1	kalah.ui	Class	GetStatic	Method	kalah.ui.Board#public void outputErrorMessage(kalah.game.GameState) {}	1	kalah.ui.Board$1#default static final synthetic int[] $SwitchMap$kalah$game$GameState	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.String*	java.lang	Class	Parameter	Method	kalah.ui.Board#public int getPlayerInput(java.lang.String) {}	0	To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	int*		Primitive	Return	Method	kalah.ui.Board#public int getPlayerInput(java.lang.String) {}		To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.String*	java.lang	Class	Local	Method	kalah.ui.Board#public int getPlayerInput(java.lang.String) {}	0	To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	int*		Primitive	Local	Method	kalah.ui.Board#public int getPlayerInput(java.lang.String) {}	1	To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeSpecial	Method	kalah.ui.Board#public int getPlayerInput(java.lang.String) {}	1	java.lang.StringBuilder#<init>() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#public int getPlayerInput(java.lang.String) {}	2	java.lang.StringBuilder#java.lang.StringBuilder append(java.lang.String) <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#public int getPlayerInput(java.lang.String) {}	5	java.lang.StringBuilder#java.lang.String toString() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	com.qualitascorpus.testsupport.IO*?	com.qualitascorpus.testsupport	Unknown	InvokeInterface	Method	kalah.ui.Board#public int getPlayerInput(java.lang.String) {}	7	com.qualitascorpus.testsupport.IO#int readInteger(java.lang.String,int,int,int,java.lang.String) <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#public int getPlayerInput(java.lang.String) {}	6	kalah.ui.Board#private com.qualitascorpus.testsupport.IO io	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.String*	java.lang	Class	Field	Field	kalah.ui.Board#private final java.lang.String BOARD_BORDER		To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.String*	java.lang	Class	Field	Field	kalah.ui.Board#private final java.lang.String BOARD_MID_BORDER		To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.String*	java.lang	Class	Field	Field	kalah.ui.Board#private static final java.lang.String EMPTY_HOUSE_ERROR_MESSAGE		To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	com.qualitascorpus.testsupport.IO*?	com.qualitascorpus.testsupport	Unknown	Field	Field	kalah.ui.Board#private com.qualitascorpus.testsupport.IO io		To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.IPlayer	kalah.game	Interface	Field	Field	kalah.ui.Board#private kalah.game.IPlayer p1		To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.IPlayer	kalah.game	Interface	Field	Field	kalah.ui.Board#private kalah.game.IPlayer p2		To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board$1	kalah.ui	Class	Nested	ConstantPool	Whole module		To whole module	Private	None
Main	null	Class	public	junit.framework.TestCase*?	junit.framework	Unknown	Extends	Header			To whole module	Public	None
Main	null	Class	public	junit.framework.TestCase*?	junit.framework	Unknown	InvokeSuper	Method	Main#public <init>() {}	1	junit.framework.TestCase#<init>() <>*	Private	None
Main	null	Class	public	java.lang.String*	java.lang	Class	Parameter	Method	Main#public static void main(java.lang.String[]) {}	0	To whole module	Public	None
Main	null	Class	public	void*		Primitive	Return	Method	Main#public static void main(java.lang.String[]) {}		To whole module	Public	None
Main	null	Class	public	junit.textui.TestRunner*?	junit.textui	Unknown	InvokeStatic	Method	Main#public static void main(java.lang.String[]) {}	1	junit.textui.TestRunner#void run(java.lang.Class) <>*	Private	None
kalah.game.GameRules	kalah.game	Interface	public,abstract	kalah.game.IPlayer	kalah.game	Interface	Parameter	Method	kalah.game.GameRules#public abstract kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) <>	0,1	To whole module	Public	None
kalah.game.GameRules	kalah.game	Interface	public,abstract	int*		Primitive	Parameter	Method	kalah.game.GameRules#public abstract kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) <>	2	To whole module	Public	None
kalah.game.GameRules	kalah.game	Interface	public,abstract	kalah.game.GameState	kalah.game	Enum	Parameter	Method	kalah.game.GameRules#public abstract kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) <>	3	To whole module	Public	None
kalah.game.GameRules	kalah.game	Interface	public,abstract	kalah.game.GameState	kalah.game	Enum	Return	Method	kalah.game.GameRules#public abstract kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) <>		To whole module	Public	None
